reg;cl_age90;jour;hosp;rea;rad;dc
94;49;21/12/2020;1;1;40;2
94;59;21/12/2020;2;2;79;5
94;69;21/12/2020;4;2;85;12
94;79;21/12/2020;5;1;105;28
94;89;21/12/2020;4;0;96;47
94;90;21/12/2020;3;0;29;20
1;0;22/12/2020;54;4;759;167
1;9;22/12/2020;0;0;21;0
1;19;22/12/2020;0;0;9;0
1;29;22/12/2020;0;0;17;0
1;39;22/12/2020;1;0;57;2
1;49;22/12/2020;3;1;99;7
1;59;22/12/2020;8;1;136;10
1;69;22/12/2020;9;1;175;43
1;79;22/12/2020;11;1;135;55
1;89;22/12/2020;13;0;91;43
1;90;22/12/2020;9;0;19;7
2;0;22/12/2020;26;7;358;42
2;9;22/12/2020;0;0;1;0
2;19;22/12/2020;0;0;2;0
2;29;22/12/2020;0;0;13;0
2;39;22/12/2020;1;0;23;3
2;49;22/12/2020;2;0;48;1
2;59;22/12/2020;3;0;80;3
2;69;22/12/2020;8;3;77;7
2;79;22/12/2020;7;3;63;12
2;89;22/12/2020;4;0;41;12
2;90;22/12/2020;0;0;7;4
3;0;22/12/2020;30;3;1931;67
3;9;22/12/2020;2;0;116;0
3;19;22/12/2020;1;0;155;0
3;29;22/12/2020;3;0;414;3
3;39;22/12/2020;6;0;399;1
3;49;22/12/2020;3;0;265;3
3;59;22/12/2020;6;2;195;11
3;69;22/12/2020;3;0;209;19
3;79;22/12/2020;5;1;116;17
3;89;22/12/2020;1;0;52;11
3;90;22/12/2020;0;0;8;1
4;0;22/12/2020;49;8;696;51
4;9;22/12/2020;0;0;21;0
4;19;22/12/2020;3;0;23;1
4;29;22/12/2020;6;0;61;1
4;39;22/12/2020;4;1;69;1
4;49;22/12/2020;5;1;82;3
4;59;22/12/2020;6;2;120;3
4;69;22/12/2020;10;1;151;12
4;79;22/12/2020;9;2;104;17
4;89;22/12/2020;6;1;56;13
4;90;22/12/2020;0;0;7;0
6;0;22/12/2020;8;3;538;39
6;9;22/12/2020;0;0;20;0
6;19;22/12/2020;0;0;26;0
6;29;22/12/2020;1;0;82;0
6;39;22/12/2020;0;0;73;0
6;49;22/12/2020;2;1;75;7
6;59;22/12/2020;2;1;87;5
6;69;22/12/2020;0;0;85;12
6;79;22/12/2020;2;1;47;9
6;89;22/12/2020;1;0;29;5
6;90;22/12/2020;0;0;2;1
11;0;22/12/2020;4778;594;53292;11807
11;9;22/12/2020;12;2;616;3
11;19;22/12/2020;24;5;497;4
11;29;22/12/2020;44;5;1872;17
11;39;22/12/2020;108;13;3502;70
11;49;22/12/2020;159;43;5187;212
11;59;22/12/2020;412;112;8356;706
11;69;22/12/2020;711;175;9652;1669
11;79;22/12/2020;1044;167;9554;2733
11;89;22/12/2020;1456;64;9229;3971
11;90;22/12/2020;756;3;4341;2341
24;0;22/12/2020;934;100;5202;1255
24;9;22/12/2020;0;0;48;0
24;19;22/12/2020;0;0;43;0
24;29;22/12/2020;10;0;130;0
24;39;22/12/2020;11;0;224;2
24;49;22/12/2020;15;0;375;7
24;59;22/12/2020;62;12;592;35
24;69;22/12/2020;138;24;911;94
24;79;22/12/2020;213;52;1031;231
24;89;22/12/2020;304;11;1265;522
24;90;22/12/2020;176;1;561;357
27;0;22/12/2020;1780;171;9237;2426
27;9;22/12/2020;1;0;49;0
27;19;22/12/2020;5;1;86;0
27;29;22/12/2020;12;3;236;2
27;39;22/12/2020;15;3;361;8
27;49;22/12/2020;46;6;631;11
27;59;22/12/2020;91;14;959;49
27;69;22/12/2020;234;48;1461;204
27;79;22/12/2020;450;70;2015;497
27;89;22/12/2020;564;21;2385;1052
27;90;22/12/2020;337;2;998;597
28;0;22/12/2020;1128;89;5493;1425
28;9;22/12/2020;2;0;34;0
28;19;22/12/2020;3;0;25;0
28;29;22/12/2020;7;2;143;0
28;39;22/12/2020;18;3;231;3
28;49;22/12/2020;26;3;362;19
28;59;22/12/2020;73;17;680;48
28;69;22/12/2020;146;27;990;165
28;79;22/12/2020;255;30;1186;300
28;89;22/12/2020;387;6;1295;562
28;90;22/12/2020;203;0;511;317
32;0;22/12/2020;2495;256;16901;4208
32;9;22/12/2020;5;1;175;0
32;19;22/12/2020;9;2;154;0
32;29;22/12/2020;20;1;528;2
32;39;22/12/2020;34;10;835;8
32;49;22/12/2020;64;8;1286;32
32;59;22/12/2020;164;37;2242;147
32;69;22/12/2020;386;86;2948;489
32;79;22/12/2020;594;86;3448;926
32;89;22/12/2020;813;19;3712;1689
32;90;22/12/2020;387;3;1453;896
44;0;22/12/2020;3011;280;20178;5629
44;9;22/12/2020;3;0;187;1
44;19;22/12/2020;5;0;136;0
44;29;22/12/2020;19;0;529;2
44;39;22/12/2020;38;7;871;23
44;49;22/12/2020;85;16;1410;49
44;59;22/12/2020;183;37;2532;156
44;69;22/12/2020;421;66;3748;585
44;79;22/12/2020;734;112;4234;1336
44;89;22/12/2020;1031;34;4584;2305
44;90;22/12/2020;453;4;1772;1140
52;0;22/12/2020;937;77;5800;1242
52;9;22/12/2020;1;0;39;0
52;19;22/12/2020;3;1;42;0
52;29;22/12/2020;4;0;183;0
52;39;22/12/2020;2;0;293;2
52;49;22/12/2020;9;2;432;7
52;59;22/12/2020;45;14;660;30
52;69;22/12/2020;143;24;891;101
52;79;22/12/2020;198;30;1119;232
52;89;22/12/2020;308;4;1472;532
52;90;22/12/2020;222;1;669;338
53;0;22/12/2020;589;50;3186;671
53;9;22/12/2020;0;0;36;0
53;19;22/12/2020;1;1;33;0
53;29;22/12/2020;3;1;103;0
53;39;22/12/2020;5;0;159;2
53;49;22/12/2020;12;3;228;3
53;59;22/12/2020;35;6;400;14
53;69;22/12/2020;104;18;497;64
53;79;22/12/2020;132;20;643;118
53;89;22/12/2020;204;1;773;290
53;90;22/12/2020;91;0;305;178
75;0;22/12/2020;1218;152;7415;1609
75;9;22/12/2020;3;0;59;0
75;19;22/12/2020;2;1;71;0
75;29;22/12/2020;11;0;222;2
75;39;22/12/2020;16;2;329;2
75;49;22/12/2020;26;2;496;11
75;59;22/12/2020;69;15;936;38
75;69;22/12/2020;146;45;1245;123
75;79;22/12/2020;282;66;1434;305
75;89;22/12/2020;401;16;1743;674
75;90;22/12/2020;255;4;837;448
76;0;22/12/2020;1287;183;9765;2015
76;9;22/12/2020;1;0;90;0
76;19;22/12/2020;1;0;99;0
76;29;22/12/2020;6;1;314;1
76;39;22/12/2020;7;2;437;3
76;49;22/12/2020;33;8;738;11
76;59;22/12/2020;66;19;1250;42
76;69;22/12/2020;192;64;1702;181
76;79;22/12/2020;300;62;2069;443
76;89;22/12/2020;446;20;2060;808
76;90;22/12/2020;235;7;995;525
84;0;22/12/2020;4271;450;26748;6375
84;9;22/12/2020;3;2;185;0
84;19;22/12/2020;9;0;215;0
84;29;22/12/2020;21;0;818;4
84;39;22/12/2020;51;5;1234;10
84;49;22/12/2020;100;23;1776;35
84;59;22/12/2020;248;48;3116;134
84;69;22/12/2020;624;152;4201;501
84;79;22/12/2020;1062;174;5665;1345
84;89;22/12/2020;1401;38;6364;2709
84;90;22/12/2020;719;3;2883;1584
93;0;22/12/2020;2319;287;18028;3338
93;9;22/12/2020;3;0;162;0
93;19;22/12/2020;5;3;215;0
93;29;22/12/2020;9;0;758;2
93;39;22/12/2020;16;2;1066;6
93;49;22/12/2020;57;17;1387;19
93;59;22/12/2020;120;22;2455;90
93;69;22/12/2020;339;91;3235;262
93;79;22/12/2020;610;116;3590;729
93;89;22/12/2020;749;31;3493;1399
93;90;22/12/2020;399;2;1570;813
94;0;22/12/2020;18;5;500;115
94;9;22/12/2020;0;0;11;0
94;19;22/12/2020;0;0;4;0
94;29;22/12/2020;0;0;19;0
94;39;22/12/2020;0;0;31;1
94;49;22/12/2020;1;0;40;2
94;59;22/12/2020;2;2;79;5
94;69;22/12/2020;4;2;85;12
94;79;22/12/2020;4;1;106;28
94;89;22/12/2020;4;0;96;47
94;90;22/12/2020;3;0;29;20
1;0;23/12/2020;52;4;763;167
1;9;23/12/2020;0;0;21;0
1;19;23/12/2020;0;0;9;0
1;29;23/12/2020;0;0;18;0
1;39;23/12/2020;1;0;57;2
1;49;23/12/2020;3;1;99;7
1;59;23/12/2020;6;1;138;10
1;69;23/12/2020;9;1;176;43
1;79;23/12/2020;11;1;135;55
1;89;23/12/2020;13;0;91;43
1;90;23/12/2020;9;0;19;7
2;0;23/12/2020;26;7;358;42
2;9;23/12/2020;0;0;1;0
2;19;23/12/2020;0;0;2;0
2;29;23/12/2020;0;0;13;0
2;39;23/12/2020;1;0;23;3
2;49;23/12/2020;2;0;48;1
2;59;23/12/2020;3;0;80;3
2;69;23/12/2020;8;3;77;7
2;79;23/12/2020;7;3;63;12
2;89;23/12/2020;4;0;41;12
2;90;23/12/2020;0;0;7;4
3;0;23/12/2020;27;4;1936;67
3;9;23/12/2020;2;0;116;0
3;19;23/12/2020;1;0;155;0
3;29;23/12/2020;3;0;415;3
3;39;23/12/2020;5;0;401;1
3;49;23/12/2020;3;0;265;3
3;59;23/12/2020;6;3;195;11
3;69;23/12/2020;2;0;210;19
3;79;23/12/2020;4;1;117;17
3;89;23/12/2020;1;0;52;11
3;90;23/12/2020;0;0;8;1
4;0;23/12/2020;48;8;701;51
4;9;23/12/2020;0;0;21;0
4;19;23/12/2020;3;0;23;1
4;29;23/12/2020;6;0;62;1
4;39;23/12/2020;4;1;69;1
4;49;23/12/2020;4;1;83;3
4;59;23/12/2020;6;2;120;3
4;69;23/12/2020;11;2;151;12
4;79;23/12/2020;9;2;105;17
4;89;23/12/2020;5;0;58;13
4;90;23/12/2020;0;0;7;0
6;0;23/12/2020;8;3;538;39
6;9;23/12/2020;0;0;20;0
6;19;23/12/2020;0;0;26;0
6;29;23/12/2020;1;0;82;0
6;39;23/12/2020;0;0;73;0
6;49;23/12/2020;2;1;75;7
6;59;23/12/2020;2;1;87;5
6;69;23/12/2020;0;0;85;12
6;79;23/12/2020;2;1;47;9
6;89;23/12/2020;1;0;29;5
6;90;23/12/2020;0;0;2;1
11;0;23/12/2020;4840;598;53476;11854
11;9;23/12/2020;11;2;616;3
11;19;23/12/2020;24;4;499;4
11;29;23/12/2020;51;5;1874;17
11;39;23/12/2020;110;16;3512;70
11;49;23/12/2020;158;44;5198;214
11;59;23/12/2020;414;108;8372;708
11;69;23/12/2020;724;181;9680;1672
11;79;23/12/2020;1042;169;9597;2742
11;89;23/12/2020;1482;61;9273;3988
11;90;23/12/2020;777;4;4364;2354
24;0;23/12/2020;915;94;5243;1262
24;9;23/12/2020;0;0;48;0
24;19;23/12/2020;0;0;43;0
24;29;23/12/2020;10;0;130;0
24;39;23/12/2020;9;0;226;2
24;49;23/12/2020;15;0;376;7
24;59;23/12/2020;60;12;597;35
24;69;23/12/2020;136;23;917;94
24;79;23/12/2020;206;48;1039;233
24;89;23/12/2020;296;10;1278;524
24;90;23/12/2020;176;1;567;360
27;0;23/12/2020;1767;173;9313;2453
27;9;23/12/2020;1;0;49;0
27;19;23/12/2020;5;2;87;0
27;29;23/12/2020;13;4;235;2
27;39;23/12/2020;18;3;362;8
27;49;23/12/2020;43;6;638;11
27;59;23/12/2020;95;17;964;48
27;69;23/12/2020;226;44;1472;207
27;79;23/12/2020;444;67;2036;501
27;89;23/12/2020;563;24;2405;1062
27;90;23/12/2020;331;2;1006;608
28;0;23/12/2020;1146;90;5524;1432
28;9;23/12/2020;3;0;34;0
28;19;23/12/2020;3;0;25;0
28;29;23/12/2020;7;2;143;0
28;39;23/12/2020;18;3;231;3
28;49;23/12/2020;24;3;365;19
28;59;23/12/2020;68;17;687;48
28;69;23/12/2020;147;26;996;166
28;79;23/12/2020;260;31;1191;302
28;89;23/12/2020;400;7;1299;563
28;90;23/12/2020;202;0;517;320
32;0;23/12/2020;2493;247;17097;4240
32;9;23/12/2020;6;1;176;0
32;19;23/12/2020;8;2;156;0
32;29;23/12/2020;21;2;534;2
32;39;23/12/2020;33;10;845;8
32;49;23/12/2020;62;8;1295;32
32;59;23/12/2020;160;32;2261;148
32;69;23/12/2020;377;84;2980;491
32;79;23/12/2020;586;85;3488;938
32;89;23/12/2020;824;16;3755;1699
32;90;23/12/2020;396;3;1471;903
44;0;23/12/2020;2997;271;20329;5679
44;9;23/12/2020;2;0;188;1
44;19;23/12/2020;5;0;136;0
44;29;23/12/2020;22;1;530;2
44;39;23/12/2020;37;7;875;23
44;49;23/12/2020;88;16;1414;49
44;59;23/12/2020;178;35;2548;157
44;69;23/12/2020;433;61;3762;589
44;79;23/12/2020;720;111;4277;1351
44;89;23/12/2020;1033;34;4624;2325
44;90;23/12/2020;440;3;1798;1150
52;0;23/12/2020;935;84;5843;1252
52;9;23/12/2020;1;0;39;0
52;19;23/12/2020;3;1;42;0
52;29;23/12/2020;6;0;183;0
52;39;23/12/2020;3;1;293;2
52;49;23/12/2020;12;3;432;7
52;59;23/12/2020;44;14;664;31
52;69;23/12/2020;138;25;902;102
52;79;23/12/2020;190;31;1129;233
52;89;23/12/2020;315;7;1484;535
52;90;23/12/2020;220;2;675;342
53;0;23/12/2020;581;50;3209;678
53;9;23/12/2020;1;0;36;0
53;19;23/12/2020;1;1;33;0
53;29;23/12/2020;3;1;104;0
53;39;23/12/2020;4;0;160;2
53;49;23/12/2020;13;4;228;3
53;59;23/12/2020;35;6;401;14
53;69;23/12/2020;101;17;503;65
53;79;23/12/2020;130;20;647;119
53;89;23/12/2020;206;1;778;291
53;90;23/12/2020;87;0;310;182
75;0;23/12/2020;1181;151;7483;1627
75;9;23/12/2020;3;0;59;0
75;19;23/12/2020;3;1;71;0
75;29;23/12/2020;9;0;224;2
75;39;23/12/2020;15;1;332;2
75;49;23/12/2020;26;2;497;11
75;59;23/12/2020;67;14;939;39
75;69;23/12/2020;137;48;1260;124
75;79;23/12/2020;273;64;1446;307
75;89;23/12/2020;390;16;1762;682
75;90;23/12/2020;251;4;850;454
76;0;23/12/2020;1275;192;9848;2025
76;9;23/12/2020;1;0;90;0
76;19;23/12/2020;0;0;100;0
76;29;23/12/2020;6;1;314;1
76;39;23/12/2020;7;1;438;3
76;49;23/12/2020;34;12;742;11
76;59;23/12/2020;65;17;1253;43
76;69;23/12/2020;191;70;1710;181
76;79;23/12/2020;302;67;2093;443
76;89;23/12/2020;445;19;2086;812
76;90;23/12/2020;224;5;1011;530
84;0;23/12/2020;4200;434;26958;6415
84;9;23/12/2020;4;1;185;0
84;19;23/12/2020;3;0;221;0
84;29;23/12/2020;22;0;820;4
84;39;23/12/2020;50;5;1239;10
84;49;23/12/2020;95;22;1787;35
84;59;23/12/2020;238;49;3136;135
84;69;23/12/2020;617;146;4233;502
84;79;23/12/2020;1049;167;5700;1356
84;89;23/12/2020;1380;35;6432;2722
84;90;23/12/2020;709;3;2912;1598
93;0;23/12/2020;2343;287;18122;3359
93;9;23/12/2020;4;1;162;0
93;19;23/12/2020;5;2;216;0
93;29;23/12/2020;12;2;759;2
93;39;23/12/2020;17;3;1068;6
93;49;23/12/2020;55;16;1392;19
93;59;23/12/2020;119;21;2465;90
93;69;23/12/2020;333;89;3257;264
93;79;23/12/2020;610;119;3611;733
93;89;23/12/2020;754;29;3516;1408
93;90;23/12/2020;421;2;1579;819
94;0;23/12/2020;18;4;500;115
94;9;23/12/2020;0;0;11;0
94;19;23/12/2020;0;0;4;0
94;29;23/12/2020;0;0;19;0
94;39;23/12/2020;0;0;31;1
94;49;23/12/2020;1;0;40;2
94;59;23/12/2020;2;2;79;5
94;69;23/12/2020;4;2;85;12
94;79;23/12/2020;4;0;106;28
94;89;23/12/2020;4;0;96;47
94;90;23/12/2020;3;0;29;20
1;0;24/12/2020;51;5;765;167
1;9;24/12/2020;0;0;21;0
1;19;24/12/2020;0;0;9;0
1;29;24/12/2020;0;0;18;0
1;39;24/12/2020;0;0;58;2
1;49;24/12/2020;4;2;99;7
1;59;24/12/2020;6;1;138;10
1;69;24/12/2020;8;1;177;43
1;79;24/12/2020;11;1;135;55
1;89;24/12/2020;13;0;91;43
1;90;24/12/2020;9;0;19;7
2;0;24/12/2020;25;7;359;42
2;9;24/12/2020;0;0;1;0
2;19;24/12/2020;0;0;2;0
2;29;24/12/2020;0;0;13;0
2;39;24/12/2020;1;0;23;3
2;49;24/12/2020;2;0;48;1
2;59;24/12/2020;3;0;80;3
2;69;24/12/2020;8;3;77;7
2;79;24/12/2020;6;3;64;12
2;89;24/12/2020;4;0;41;12
2;90;24/12/2020;0;0;7;4
3;0;24/12/2020;23;5;1946;67
3;9;24/12/2020;0;0;118;0
3;19;24/12/2020;1;0;155;0
3;29;24/12/2020;2;0;416;3
3;39;24/12/2020;5;0;402;1
3;49;24/12/2020;0;0;269;3
3;59;24/12/2020;4;3;197;11
3;69;24/12/2020;3;0;210;19
3;79;24/12/2020;4;1;117;17
3;89;24/12/2020;4;1;52;11
3;90;24/12/2020;0;0;8;1
4;0;24/12/2020;42;6;708;51
4;9;24/12/2020;0;0;21;0
4;19;24/12/2020;2;0;24;1
4;29;24/12/2020;6;0;62;1
4;39;24/12/2020;3;0;70;1
4;49;24/12/2020;4;0;83;3
4;59;24/12/2020;5;2;121;3
4;69;24/12/2020;11;2;151;12
4;79;24/12/2020;8;2;106;17
4;89;24/12/2020;3;0;61;13
4;90;24/12/2020;0;0;7;0
6;0;24/12/2020;6;2;539;40
6;9;24/12/2020;0;0;20;0
6;19;24/12/2020;0;0;26;0
6;29;24/12/2020;0;0;83;0
6;39;24/12/2020;0;0;73;0
6;49;24/12/2020;2;1;75;7
6;59;24/12/2020;1;0;87;6
6;69;24/12/2020;0;0;85;12
6;79;24/12/2020;2;1;47;9
6;89;24/12/2020;1;0;29;5
6;90;24/12/2020;0;0;2;1
11;0;24/12/2020;4831;579;53680;11896
11;9;24/12/2020;12;1;616;3
11;19;24/12/2020;25;3;500;4
11;29;24/12/2020;49;4;1878;17
11;39;24/12/2020;108;15;3521;70
11;49;24/12/2020;159;43;5209;214
11;59;24/12/2020;412;105;8396;710
11;69;24/12/2020;711;179;9722;1677
11;79;24/12/2020;1035;160;9646;2752
11;89;24/12/2020;1497;61;9312;4005
11;90;24/12/2020;777;5;4388;2362
24;0;24/12/2020;883;100;5322;1269
24;9;24/12/2020;0;0;48;0
24;19;24/12/2020;0;0;43;0
24;29;24/12/2020;9;0;131;0
24;39;24/12/2020;7;0;229;2
24;49;24/12/2020;14;1;378;7
24;59;24/12/2020;49;14;615;35
24;69;24/12/2020;131;27;932;95
24;79;24/12/2020;205;45;1046;234
24;89;24/12/2020;294;11;1298;526
24;90;24/12/2020;169;2;579;363
27;0;24/12/2020;1768;173;9417;2480
27;9;24/12/2020;2;0;49;0
27;19;24/12/2020;5;2;88;0
27;29;24/12/2020;13;4;238;2
27;39;24/12/2020;19;3;364;8
27;49;24/12/2020;42;5;643;12
27;59;24/12/2020;94;19;973;48
27;69;24/12/2020;227;47;1487;209
27;79;24/12/2020;435;68;2060;507
27;89;24/12/2020;565;20;2435;1072
27;90;24/12/2020;336;1;1019;616
28;0;24/12/2020;1116;85;5585;1448
28;9;24/12/2020;2;0;35;0
28;19;24/12/2020;2;0;26;0
28;29;24/12/2020;7;2;143;0
28;39;24/12/2020;16;3;233;3
28;49;24/12/2020;25;4;367;19
28;59;24/12/2020;68;13;692;48
28;69;24/12/2020;149;24;999;170
28;79;24/12/2020;248;28;1210;305
28;89;24/12/2020;389;10;1321;569
28;90;24/12/2020;198;0;523;322
32;0;24/12/2020;2421;241;17269;4282
32;9;24/12/2020;6;0;176;0
32;19;24/12/2020;7;1;156;0
32;29;24/12/2020;22;2;535;2
32;39;24/12/2020;32;10;848;8
32;49;24/12/2020;59;10;1302;32
32;59;24/12/2020;148;32;2275;152
32;69;24/12/2020;365;85;3004;493
32;79;24/12/2020;575;80;3515;947
32;89;24/12/2020;807;16;3811;1709
32;90;24/12/2020;383;2;1491;915
44;0;24/12/2020;2987;279;20521;5718
44;9;24/12/2020;2;0;189;1
44;19;24/12/2020;5;0;136;0
44;29;24/12/2020;21;1;533;2
44;39;24/12/2020;34;7;880;23
44;49;24/12/2020;89;16;1420;49
44;59;24/12/2020;174;34;2568;159
44;69;24/12/2020;439;65;3787;593
44;79;24/12/2020;725;118;4322;1361
44;89;24/12/2020;1028;32;4686;2341
44;90;24/12/2020;432;3;1822;1157
52;0;24/12/2020;913;78;5904;1267
52;9;24/12/2020;0;0;40;0
52;19;24/12/2020;1;1;44;0
52;29;24/12/2020;5;0;184;0
52;39;24/12/2020;2;1;294;2
52;49;24/12/2020;14;4;433;7
52;59;24/12/2020;43;12;669;32
52;69;24/12/2020;133;24;912;103
52;79;24/12/2020;187;28;1138;236
52;89;24/12/2020;311;6;1506;539
52;90;24/12/2020;214;2;684;348
53;0;24/12/2020;557;46;3238;691
53;9;24/12/2020;0;0;37;0
53;19;24/12/2020;1;1;33;0
53;29;24/12/2020;3;1;104;0
53;39;24/12/2020;4;0;160;2
53;49;24/12/2020;14;3;228;3
53;59;24/12/2020;36;7;402;14
53;69;24/12/2020;96;14;507;66
53;79;24/12/2020;120;20;658;123
53;89;24/12/2020;197;0;785;298
53;90;24/12/2020;84;0;315;183
75;0;24/12/2020;1155;149;7555;1637
75;9;24/12/2020;3;0;59;0
75;19;24/12/2020;3;0;72;0
75;29;24/12/2020;9;0;227;2
75;39;24/12/2020;13;0;335;2
75;49;24/12/2020;24;2;501;11
75;59;24/12/2020;68;15;941;39
75;69;24/12/2020;135;50;1268;124
75;79;24/12/2020;266;59;1462;310
75;89;24/12/2020;382;19;1782;687
75;90;24/12/2020;246;3;865;456
76;0;24/12/2020;1228;187;9933;2035
76;9;24/12/2020;1;0;90;0
76;19;24/12/2020;0;0;101;0
76;29;24/12/2020;6;1;314;1
76;39;24/12/2020;6;1;440;3
76;49;24/12/2020;32;10;747;12
76;59;24/12/2020;63;18;1257;43
76;69;24/12/2020;182;64;1725;184
76;79;24/12/2020;295;67;2106;444
76;89;24/12/2020;425;19;2116;815
76;90;24/12/2020;218;7;1026;532
84;0;24/12/2020;4218;418;27116;6455
84;9;24/12/2020;5;0;184;0
84;19;24/12/2020;4;0;221;0
84;29;24/12/2020;24;1;823;4
84;39;24/12/2020;53;4;1243;10
84;49;24/12/2020;101;22;1792;35
84;59;24/12/2020;237;49;3149;135
84;69;24/12/2020;605;134;4262;504
84;79;24/12/2020;1035;165;5742;1367
84;89;24/12/2020;1391;33;6481;2740
84;90;24/12/2020;729;4;2924;1607
93;0;24/12/2020;2367;279;18249;3387
93;9;24/12/2020;4;1;163;0
93;19;24/12/2020;5;2;217;0
93;29;24/12/2020;12;2;760;2
93;39;24/12/2020;18;3;1069;6
93;49;24/12/2020;51;16;1401;19
93;59;24/12/2020;118;22;2481;90
93;69;24/12/2020;342;92;3274;265
93;79;24/12/2020;613;110;3642;736
93;89;24/12/2020;756;25;3552;1423
93;90;24/12/2020;434;3;1592;828
94;0;24/12/2020;16;4;502;115
94;9;24/12/2020;0;0;11;0
94;19;24/12/2020;0;0;4;0
94;29;24/12/2020;0;0;19;0
94;39;24/12/2020;0;0;31;1
94;49;24/12/2020;1;0;40;2
94;59;24/12/2020;2;2;79;5
94;69;24/12/2020;3;2;86;12
94;79;24/12/2020;3;0;107;28
94;89;24/12/2020;4;0;96;47
94;90;24/12/2020;3;0;29;20
1;0;25/12/2020;50;3;765;167
1;9;25/12/2020;0;0;21;0
1;19;25/12/2020;0;0;9;0
1;29;25/12/2020;0;0;18;0
1;39;25/12/2020;0;0;58;2
1;49;25/12/2020;3;1;99;7
1;59;25/12/2020;7;0;138;10
1;69;25/12/2020;7;1;177;43
1;79;25/12/2020;11;1;135;55
1;89;25/12/2020;13;0;91;43
1;90;25/12/2020;9;0;19;7
2;0;25/12/2020;22;6;362;42
2;9;25/12/2020;0;0;1;0
2;19;25/12/2020;0;0;2;0
2;29;25/12/2020;0;0;13;0
2;39;25/12/2020;1;0;23;3
2;49;25/12/2020;2;0;48;1
2;59;25/12/2020;3;0;80;3
2;69;25/12/2020;6;3;79;7
2;79;25/12/2020;5;2;65;12
2;89;25/12/2020;4;0;41;12
2;90;25/12/2020;0;0;7;4
3;0;25/12/2020;25;5;1947;67
3;9;25/12/2020;0;0;118;0
3;19;25/12/2020;1;0;156;0
3;29;25/12/2020;2;0;416;3
3;39;25/12/2020;6;0;402;1
3;49;25/12/2020;0;0;269;3
3;59;25/12/2020;4;3;197;11
3;69;25/12/2020;4;0;210;19
3;79;25/12/2020;4;1;117;17
3;89;25/12/2020;4;1;52;11
3;90;25/12/2020;0;0;8;1
4;0;25/12/2020;42;6;708;51
4;9;25/12/2020;0;0;21;0
4;19;25/12/2020;2;0;24;1
4;29;25/12/2020;6;0;62;1
4;39;25/12/2020;3;0;70;1
4;49;25/12/2020;4;0;83;3
4;59;25/12/2020;5;2;121;3
4;69;25/12/2020;11;2;151;12
4;79;25/12/2020;8;2;106;17
4;89;25/12/2020;3;0;61;13
4;90;25/12/2020;0;0;7;0
6;0;25/12/2020;6;1;540;41
6;9;25/12/2020;0;0;20;0
6;19;25/12/2020;0;0;26;0
6;29;25/12/2020;0;0;83;0
6;39;25/12/2020;0;0;73;0
6;49;25/12/2020;2;1;75;7
6;59;25/12/2020;1;0;87;6
6;69;25/12/2020;0;0;85;12
6;79;25/12/2020;2;0;47;10
6;89;25/12/2020;1;0;30;5
6;90;25/12/2020;0;0;2;1
11;0;25/12/2020;4810;582;53817;11915
11;9;25/12/2020;11;1;617;3
11;19;25/12/2020;24;3;502;4
11;29;25/12/2020;54;4;1880;17
11;39;25/12/2020;101;13;3530;70
11;49;25/12/2020;151;43;5216;214
11;59;25/12/2020;410;109;8412;710
11;69;25/12/2020;700;173;9755;1681
11;79;25/12/2020;1042;161;9666;2760
11;89;25/12/2020;1495;67;9344;4011
11;90;25/12/2020;776;5;4402;2363
24;0;25/12/2020;873;100;5342;1275
24;9;25/12/2020;0;0;48;0
24;19;25/12/2020;0;0;43;0
24;29;25/12/2020;9;0;131;0
24;39;25/12/2020;7;0;229;2
24;49;25/12/2020;15;2;378;7
24;59;25/12/2020;46;15;620;35
24;69;25/12/2020;129;26;936;95
24;79;25/12/2020;201;45;1049;236
24;89;25/12/2020;291;10;1304;530
24;90;25/12/2020;171;2;580;363
27;0;25/12/2020;1762;168;9456;2495
27;9;25/12/2020;1;0;50;0
27;19;25/12/2020;4;1;89;0
27;29;25/12/2020;13;4;239;2
27;39;25/12/2020;18;3;365;8
27;49;25/12/2020;41;4;647;12
27;59;25/12/2020;97;16;976;48
27;69;25/12/2020;232;48;1489;213
27;79;25/12/2020;436;70;2071;509
27;89;25/12/2020;573;19;2442;1076
27;90;25/12/2020;332;0;1026;620
28;0;25/12/2020;1110;84;5609;1456
28;9;25/12/2020;2;0;35;0
28;19;25/12/2020;2;0;26;0
28;29;25/12/2020;7;2;143;0
28;39;25/12/2020;14;2;235;3
28;49;25/12/2020;27;7;367;19
28;59;25/12/2020;66;14;695;48
28;69;25/12/2020;148;24;1005;170
28;79;25/12/2020;248;23;1212;309
28;89;25/12/2020;386;11;1329;572
28;90;25/12/2020;198;0;526;323
32;0;25/12/2020;2377;238;17352;4298
32;9;25/12/2020;4;0;178;0
32;19;25/12/2020;7;1;156;1
32;29;25/12/2020;19;2;539;2
32;39;25/12/2020;30;10;850;8
32;49;25/12/2020;54;10;1309;32
32;59;25/12/2020;143;31;2283;152
32;69;25/12/2020;367;87;3015;493
32;79;25/12/2020;571;76;3523;953
32;89;25/12/2020;796;16;3832;1717
32;90;25/12/2020;368;2;1511;917
44;0;25/12/2020;2952;279;20607;5742
44;9;25/12/2020;2;0;189;1
44;19;25/12/2020;5;0;136;0
44;29;25/12/2020;20;1;535;2
44;39;25/12/2020;36;8;882;23
44;49;25/12/2020;84;14;1427;49
